time,x_numeric,x_analytic,velocity
8.429999999999999716e+00,3.891800489524010684e-03,3.891790923303028223e-03,-1.359421197247546176e-01
8.439999999999999503e+00,2.532019709807184320e-03,2.532010159085725833e-03,-1.359913586826293208e-01
8.449999999999999289e+00,1.172426495254654845e-03,1.172416969594319456e-03,-1.359046551262241553e-01
8.460000000000000853e+00,-1.856214075666540002e-04,-1.856308986262297941e-04,-1.356823672785457680e-01
8.470000000000000639e+00,-1.540770508507955912e-03,-1.540779955457791811e-03,-1.353249880843788444e-01
8.480000000000000426e+00,-2.891672917359135783e-03,-2.891682310731398531e-03,-1.348331444487007036e-01
8.490000000000000213e+00,-4.236987679091053574e-03,-4.236997009468292628e-03,-1.342075963428023821e-01
8.500000000000000000e+00,-5.575382099502357997e-03,-5.575391357526999180e-03,-1.334492357792733952e-01
8.509999999999999787e+00,-6.905533059965773823e-03,-6.905542236349549064e-03,-1.325590856571361997e-01
8.519999999999999574e+00,-8.226128319982312434e-03,-8.226137405515629442e-03,-1.315382984785432308e-01
8.529999999999999361e+00,-9.535867806266629804e-03,-9.535876791827864116e-03,-1.303881549385753347e-01
8.540000000000000924e+00,-1.083346488710274641e-02,-1.083347376366774507e-02,-1.291100623898034372e-01
8.550000000000000711e+00,-1.211764763072658950e-02,-1.211765638937689106e-02,-1.277055531833977964e-01
8.560000000000000497e+00,-1.338716004651024222e-02,-1.338716867844296637e-02,-1.261762828886883459e-01
8.570000000000000284e+00,-1.464076330774242984e-02,-1.464077180427887995e-02,-1.245240283931976777e-01
8.580000000000000071e+00,-1.587723695482055192e-02,-1.587724530741499093e-02,-1.227506858852832894e-01
8.589999999999999858e+00,-1.709538007769151324e-02,-1.709538827793978880e-02,-1.208582687216387674e-01
8.599999999999999645e+00,-1.829401247640164568e-02,-1.829402051604983245e-02,-1.188489051820142833e-01
8.609999999999999432e+00,-1.947197579864018771e-02,-1.947198366959252552e-02,-1.167248361136245249e-01
8.620000000000000995e+00,-2.062813465318593525e-02,-2.062814234751355474e-02,-1.144884124678174631e-01
8.630000000000000782e+00,-2.176137769819300877e-02,-2.176138520814144967e-02,-1.121420927316799099e-01
8.640000000000000568e+00,-2.287061870327888186e-02,-2.287062602127644742e-02,-1.096884402573555101e-01
8.650000000000000355e+00,-2.395479758440607898e-02,-2.395480470307100040e-02,-1.071301204919470895e-01
8.660000000000000142e+00,-2.501288141057813816e-02,-2.501288832272643980e-02,-1.044698981109693503e-01
8.669999999999999929e+00,-2.604386538140054941e-02,-2.604387208005320628e-02,-1.017106340584078700e-01
8.679999999999999716e+00,-2.704677377458836879e-02,-2.704678025297837726e-02,-9.885528249652786315e-02
8.689999999999999503e+00,-2.802066086253409902e-02,-2.802066711411335675e-02,-9.590688766865980430e-02
8.700000000000001066e+00,-2.896461179708205089e-02,-2.896461781552821940e-02,-9.286858067826973817e-02
8.710000000000000853e+00,-2.987774346168889372e-02,-2.987774924091115766e-02,-8.974357618769887579e-02
8.720000000000000639e+00,-3.075920529018434657e-02,-3.075921082433027628e-02,-8.653516904003068222e-02
8.730000000000000426e+00,-3.160818005138083669e-02,-3.160818533484211629e-02,-8.324673080761359201e-02
8.740000000000000213e+00,-3.242388459881661439e-02,-3.242388962623474896e-02,-7.988170627083350517e-02
8.750000000000000000e+00,-3.320557058495306885e-02,-3.320557535122485582e-02,-7.644360983079297178e-02
8.759999999999999787e+00,-3.395252513918380760e-02,-3.395252963946650965e-02,-7.293602185961253759e-02
8.769999999999999574e+00,-3.466407150905054940e-02,-3.466407573876684883e-02,-6.936258499212447082e-02
8.779999999999999361e+00,-3.533956966409883271e-02,-3.533957361894152216e-02,-6.572700036278052160e-02
8.790000000000000924e+00,-3.597841686184496263e-02,-3.597842053778148308e-02,-6.203302379164198077e-02
8.800000000000000711e+00,-3.658004817536456704e-02,-3.658005156864067853e-02,-5.828446192336371456e-02
8.810000000000000497e+00,-3.714393698205237238e-02,-3.714394008919646994e-02,-5.448516832312301494e-02
8.820000000000000284e+00,-3.766959541314263832e-02,-3.766959823096915905e-02,-5.063903953347898002e-02
8.830000000000000071e+00,-3.815657476361951350e-02,-3.815657728923222552e-02,-4.675001109617950984e-02
8.839999999999999858e+00,-3.860446586218707621e-02,-3.860446809298202081e-02,-4.282205354295971766e-02
8.849999999999999645e+00,-3.901289940100923642e-02,-3.901290133467753829e-02,-3.885916835939865616e-02
8.859999999999999432e+00,-3.938154622497052476e-02,-3.938154785950057080e-02,-3.486538392591990304e-02
8.870000000000000995e+00,-3.971011758024966393e-02,-3.971011891392941390e-02,-3.084475144003633734e-02
8.880000000000000782e+00,-3.999836532203895206e-02,-3.999836635345759700e-02,-2.680134082394984921e-02
8.890000000000000568e+00,-4.024608208128358650e-02,-4.024608280933314464e-02,-2.273923662162329398e-02
8.900000000000000355e+00,-4.045310139035619701e-02,-4.045310181423258933e-02,-1.866253388944413144e-02
8.910000000000000142e+00,-4.061929776762316507e-02,-4.061929788682717285e-02,-1.457533408459751011e-02
8.919999999999999929e+00,-4.074458676090032122e-02,-4.074458657523816196e-02,-1.048174095526050245e-02
8.929999999999999716e+00,-4.082892494983683673e-02,-4.082892445942039317e-02,-6.385856436719229874e-03
8.939999999999999503e+00,-4.087230990730689878e-02,-4.087230911255370497e-02,-2.291776557496483582e-03
8.950000000000001066e+00,-4.087478011992970450e-02,-4.087477902156256421e-02,1.796412640440729798e-03
8.960000000000000853e+00,-4.083641486787877029e-02,-4.083641346692513246e-02,5.874639163346465770e-03
8.970000000000000639e+00,-4.075733406418203392e-02,-4.075733236197300047e-02,9.938849105212893553e-03
8.980000000000000426e+00,-4.063769805375414684e-02,-4.063769605192323747e-02,1.398501066114823249e-02
8.990000000000000213e+00,-4.047770737244218292e-02,-4.047770507292371839e-02,1.800911811065876444e-02
9.000000000000000000e+00,-4.027760246640536140e-02,-4.027759987143260390e-02,2.200719576691608295e-02
9.009999999999999787e+00,-4.003766337218832988e-02,-4.003766048429130420e-02,2.597530188813254939e-02
9.019999999999999574e+00,-3.975820935788616090e-02,-3.975820617988917727e-02,2.990953254721353399e-02
9.029999999999999361e+00,-3.943959852583719949e-02,-3.943959506085603639e-02,3.380602545590431773e-02
9.040000000000000924e+00,-3.908222737731754243e-02,-3.908222362875637262e-02,3.766096373970258954e-02
9.050000000000000711e+00,-3.868653033974788630e-02,-3.868652631129605723e-02,4.147057965986407357e-02
9.060000000000000497e+00,-3.825297925695993195e-02,-3.825297495258814934e-02,4.523115827888903734e-02
9.070000000000000284e+00,-3.778208284310532322e-02,-3.778207826706178607e-02,4.893904106594103992e-02
9.080000000000000071e+00,-3.727438610082530607e-02,-3.727438125763145316e-02,5.259062943871646578e-02
9.089999999999999858e+00,-3.673046970433362785e-02,-3.673046459877961356e-02,5.618238823835377399e-02
9.099999999999999645e+00,-3.615094934809913452e-02,-3.615094398523925612e-02,5.971084913404509087e-02
9.109999999999999432e+00,-3.553647506184733768e-02,-3.553646944699479643e-02,6.317261395408968472e-02
9.120000000000000995e+00,-3.488773049263250992e-02,-3.488772463135412366e-02,6.656435794020880425e-02
9.130000000000000782e+00,-3.420543215476328641e-02,-3.420542605287416049e-02,6.988283292202449037e-02
9.140000000000000568e+00,-3.349032864839524004e-02,-3.349032231195267495e-02,7.312487040869075638e-02
9.150000000000000355e+00,-3.274319984763358893e-02,-3.274319328293132797e-02,7.628738459475446765e-02
9.160000000000000142e+00,-3.196485605901799865e-02,-3.196484927257973313e-02,7.936737527741452580e-02
9.169999999999999929e+00,-3.115613715128922462e-02,-3.115613014986212681e-02,8.236193068244251902e-02
9.179999999999999716e+00,-3.031791165736430829e-02,-3.031790444791232150e-02,8.526823019612421450e-02
9.189999999999999503e+00,-2.945107584947286722e-02,-2.945106843916971487e-02,8.808354700068088405e-02
9.200000000000001066e+00,-2.855655278843198183e-02,-2.855654518465381569e-02,9.080525061073066451e-02
9.210000000000000853e+00,-2.763529134806105153e-02,-2.763528355837965508e-02,9.343080930845387710e-02
9.220000000000000639e+00,-2.668826521576081121e-02,-2.668825724793543949e-02,9.595779247523235356e-02
9.230000000000000426e+00,-2.571647187030248402e-02,-2.571646373227230026e-02,9.838387281764031378e-02
9.240000000000000213e+00,-2.472093153789368253e-02,-2.472092323776977144e-02,1.007068284857744050e-01
9.250000000000000000e+00,-2.370268612760728297e-02,-2.370267767366457390e-02,1.029245450820219510e-01
9.259999999999999787e+00,-2.266279814727793773e-02,-2.266278954794689188e-02,1.050350175584797013e-01
9.269999999999999574e+00,-2.160234960098815840e-02,-2.160234086484632068e-02,1.070363520013502406e-01
9.279999999999999361e+00,-2.052244086928207284e-02,-2.052243200504547810e-02,1.089267673007593418e-01
9.290000000000000924e+00,-1.942418957325996176e-02,-1.942418058977414194e-02,1.107045967045552082e-01
9.300000000000000711e+00,-1.830872942372043302e-02,-1.830872032995230561e-02,1.123682892547693823e-01
9.310000000000000497e+00,-1.717720905652974847e-02,-1.717719986155787776e-02,1.139164111055386702e-01
9.320000000000000284e+00,-1.603079085540915286e-02,-1.603078156841487856e-02,1.153476467214086532e-01
9.330000000000000071e+00,-1.487064976334132038e-02,-1.487064039359956708e-02,1.166607999550605401e-01
9.339999999999999858e+00,-1.369797208380594232e-02,-1.369796264067576173e-02,1.178547950036259451e-01
9.349999999999999645e+00,-1.251395427306224890e-02,-1.251394476597783925e-02,1.189286772428766875e-01
9.359999999999999432e+00,-1.131980172470276394e-02,-1.131979216316359588e-02,1.198816139387005042e-01
9.370000000000000995e+00,-1.011672754770786067e-02,-1.011671794126913979e-02,1.207128948353970166e-01
9.380000000000000782e+00,-8.905951339234744954e-03,-8.905941697498092821e-03,1.214219326204524912e-01
9.390000000000000568e+00,-7.688697953377236077e-03,-7.688688285981045215e-03,1.220082632655759280e-01
9.400000000000000355e+00,-6.466196267134335929e-03,-6.466186583743828084e-03,1.224715462439028846e-01
9.410000000000000142e+00,-5.239677944825838971e-03,-5.239668255123481645e-03,1.228115646233977620e-01
9.419999999999999929e+00,-4.010376202192337050e-03,-4.010366515868130782e-03,1.230282250366083185e-01
9.429999999999999716e+00,-2.779524571414816736e-03,-2.779514898156552460e-03,1.231215575270498547e-01
9.439999999999999503e+00,-1.548355668285645746e-03,-1.548346017769176245e-03,1.230917152726189734e-01
9.450000000000001066e+00,-3.180999627581551723e-04,-3.180903446373964600e-04,1.229389741865588304e-01
9.460000000000000853e+00,9.100154459038213746e-04,9.100250220057615408e-04,1.226637323966192489e-01
9.470000000000000639e+00,2.134768048162115350e-03,2.134777572663437532e-03,1.222665096031752274e-01
9.480000000000000426e+00,3.354941136219998128e-03,3.354950599589563102e-03,1.217479463171869392e-01
9.490000000000000213e+00,4.569325007820885381e-03,4.569334400587795122e-03,1.211088029790024778e-01
9.500000000000000000e+00,5.776718160643897620e-03,5.776727473407015576e-03,1.203499589591216917e-01
9.509999999999999787e+00,6.975928476121951924e-03,6.975937699559349447e-03,1.194724114421551048e-01
9.519999999999999574e+00,8.165774391520995087e-03,8.165783516399328923e-03,1.184772741953261099e-01
9.529999999999999361e+00,9.345086059133011699e-03,9.345095076316803015e-03,1.173657762229772944e-01
9.540000000000000924e+00,1.051270649145062339e-02,1.051271539191170161e-02,1.161392603086527087e-01
9.550000000000000711e+00,1.166749269120734636e-02,1.166750146603314810e-02,1.147991814464370125e-01
9.560000000000000497e+00,1.280831676518492945e-02,1.280832540558824589e-02,1.133471051633398036e-01
9.570000000000000284e+00,1.393406702070761581e-02,1.393407551803515880e-02,1.117847057346184753e-01
9.580000000000000071e+00,1.504364904376259693e-02,1.504365738950384258e-02,1.101137642940363953e-01
9.589999999999999858e+00,1.613598675770642338e-02,1.613599494350177743e-02,1.083361668411539913e-01
9.599999999999999645e+00,1.721002346153860385e-02,1.721003147918820711e-02,1.064539021478489444e-01
9.609999999999999432e+00,1.826472284674606622e-02,1.826473068821789225e-02,1.044690595663581578e-01
9.620000000000000995e+00,1.929906999174554882e-02,1.929907764918361787e-02,1.023838267412277292e-01
9.630000000000000782e+00,2.031207233297531792e-02,2.031207979870736438e-02,1.002004872276486130e-01
9.640000000000000568e+00,2.130276061171283014e-02,2.130276787825801862e-02,9.792141801874400253e-02
9.650000000000000355e+00,2.227018979572104387e-02,2.227019685579772340e-02,9.554908698446042126e-02
9.660000000000000142e+00,2.321343997485300625e-02,2.321344682138592325e-02,9.308605022479747582e-02
9.669999999999999929e+00,2.413161722977214679e-02,2.413162385589957479e-02,9.053494934019135076e-02
9.679999999999999716e+00,2.502385447297419269e-02,2.502386087205482612e-02,8.789850862194416303e-02
9.689999999999999503e+00,2.588931226132592037e-02,2.588931842694554980e-02,8.517953216566549746e-02
9.700000000000001066e+00,2.672717957936602759e-02,2.672718550534419757e-02,8.238090091076344379e-02
9.710000000000000853e+00,2.753667459264406980e-02,2.753668027303972712e-02,7.950556960909004045e-02
9.720000000000000639e+00,2.831704537040479613e-02,2.831705079952282628e-02,7.655656372591088110e-02
9.730000000000000426e+00,2.906757057695725024e-02,2.906757574935403543e-02,7.353697627642971635e-02
9.740000000000000213e+00,2.978756013110056208e-02,2.978756504158945259e-02,7.044996460115691972e-02
9.750000000000000000e+00,3.047635583301156262e-02,3.047636047666810871e-02,6.729874708346500478e-02
9.759999999999999787e+00,3.113333195803300729e-02,3.113333633019988583e-02,6.408659981272576966e-02
9.769999999999999574e+00,3.175789581683540613e-02,3.175789991312714250e-02,6.081685319647098936e-02
9.779999999999999361e+00,3.234948828146007316e-02,3.234949209776743356e-02,5.749288852506256875e-02
9.790000000000000924e+00,3.290758427678612541e-02,3.290758780928040167e-02,5.411813449239882140e-02
9.800000000000000711e+00,3.343169323699954343e-02,3.343169648213598771e-02,5.069606367622014886e-02
9.810000000000000497e+00,3.392135952667824778e-02,3.392136248120007636e-02,4.723018898161071566e-02
9.820000000000000284e+00,3.437616282614330138e-02,3.437616548708480324e-02,4.372406005132235818e-02
9.830000000000000071e+00,3.479571848076264129e-02,3.479572084545223126e-02,4.018125964657275062e-02
9.839999999999999858e+00,3.517967781393047805e-02,3.517967987999325724e-02,3.660540000199214578e-02
9.849999999999999645e+00,3.552772840348229072e-02,3.552773016884255147e-02,3.300011915841142424e-02
9.859999999999999432e+00,3.583959432134233708e-02,3.583959578422563075e-02,2.936907727719896555e-02
9.870000000000000995e+00,3.611503633623777687e-02,3.611503749517271794e-02,2.571595293986491532e-02
9.880000000000000782e+00,3.635385207935068475e-02,3.635385293317037331e-02,2.204443943665861799e-02
9.890000000000000568e+00,3.655587617281656765e-02,3.655587672065978982e-02,1.835824104788864874e-02
9.900000000000000355e+00,3.672098032101522164e-02,3.672098056232735858e-02,1.466106932169458123e-02
9.910000000000000142e+00,3.684907336463707356e-02,3.684907329917062879e-02,1.095663935199583938e-02
9.919999999999999929e+00,3.694010129754541488e-02,3.694010092536027801e-02,7.248666060335249781e-03
9.929999999999999716e+00,3.699404724649198173e-02,3.699404656795537982e-02,3.540860485323669982e-03
9.939999999999999503e+00,3.701093141378038881e-02,3.701093042956649787e-02,-1.630739166229521440e-04
9.950000000000001066e+00,3.699081098300868037e-02,3.699080969409795222e-02,-3.859444955581410944e-03
9.960000000000000853e+00,3.693377998805898177e-02,3.693377839573718652e-02,-7.544575373803541485e-03
9.970000000000000639e+00,3.683996914553849811e-02,3.683996725139539880e-02,-1.121480648915847492e-02
9.980000000000000426e+00,3.670954565091227861e-02,3.670954345684006997e-02,-1.486650181273978591e-02
9.990000000000000213e+00,3.654271293860397729e-02,3.654271044679535674e-02,-1.849605063707544447e-02
1.000000000000000000e+01,3.633971040637615224e-02,3.633970761932212717e-02,-2.209987159141501775e-02
