t,A_analytical,B_analytical,A_numerical,B_numerical,error_A,error_B
58.91783567134269,1623.674413010422,298.7372919907414,1623.5496531120796,298.71584004941303,0.12475989834251777,0.021451941328393787
59.3186372745491,1655.5982169506924,304.147824971908,1655.1938631582204,304.07830505847585,0.4043537924719658,0.06951991343214559
59.719438877755515,1687.833649295171,309.61193853024116,1687.4566998506077,309.5471311277081,0.37694944456325175,0.06480740253306294
60.120240480961925,1720.5476814066055,315.1583316930395,1720.3502522857991,315.1243916838993,0.19742912080641872,0.03394000914016715
60.521042084168336,1754.3784463076054,320.8967105995899,1753.8868450960565,320.812200567814,0.4916012115488684,0.084510031775892
60.92184368737475,1788.2092112086061,326.6350895061404,1788.0790386605938,326.61271207043467,0.13017254801229683,0.022377435705720927
61.322645290581164,1823.3877444378852,332.60514764157773,1822.9396424058955,332.52812321491155,0.44810203198971976,0.07702442666618481
61.723446893787575,1858.892755709418,338.6313268324597,1858.4817194814393,338.56067455878156,0.4110362279786841,0.07065227367814941
62.12424849699399,1894.9424568253135,344.75112758856477,1894.7185872689233,344.712650281337,0.2238695563901274,0.03847730722776532
62.5250501002004,1932.204532110917,351.07931182855316,1931.663822609563,350.98637908048187,0.540709501353831,0.09293274807129137
62.92585170340681,1969.4666073965204,357.4074960685416,1969.3312620981103,357.38423422317715,0.13534529841012954,0.023261845364459077
63.32665330661323,2008.231525245266,363.99396422099943,2007.7350164582467,363.9086360118447,0.4965087870193656,0.08532820915473849
63.72745490981964,2047.337579135951,370.6390612370239,2046.8894760177593,370.56205272374945,0.44810311819173876,0.0770085132744498
64.12825651302606,2087.062894727399,377.3905768891162,2086.8093112334986,377.34700070106857,0.25358349390035073,0.04357618804760932
64.52905811623246,2128.1041414329643,384.3682321428522,2127.509478365018,384.2660453243275,0.5946630679463851,0.10218681852472855
64.92985971943888,2169.1453881385314,391.34588739658847,2169.005219887485,391.32180108324366,0.14016825104636155,0.02408631334481015
65.3306613226453,2211.862143300161,398.61144944002217,2211.31208004039,398.5169342444401,0.5500632597709227,0.094515195582062
65.7314629258517,2254.934309346408,405.9380826206641,2254.4459111683923,405.8541639393545,0.48839817801581376,0.08391868130956937
66.13226452905812,2298.7098312552025,413.3855651480574,2298.4228742709834,413.33626225854505,0.2869569842191595,0.049302889512375714
66.53306613226454,2343.9133787031033,421.07840847036965,2343.259445161629,420.96605530842623,0.653933541474089,0.11235316194341749
66.93386773547094,2389.1169261510026,428.77125179268165,2388.9724150309175,428.7464233078905,0.1445111200850988,0.024828484791157734
67.33466933867736,2436.1882126704672,436.7849815023143,2435.5789072875773,436.6803034777464,0.6093053828899428,0.10467802456787467
67.73547094188378,2483.6285733777263,444.8621198992617,2483.0963848318283,444.77069128862,0.5321885458979523,0.09142861064168528
68.13627254509018,2531.8670707447504,453.0763717644995,2531.5426506388026,453.0206405610533,0.3244201059478655,0.055731203446214295
68.5370741482966,2581.65489221603,461.5567850681843,2580.9358544507404,461.4332646136977,0.7190377652896132,0.1235204544865951
68.93787575150301,2631.4427136873096,470.03719837186907,2631.2944935170867,470.01173639029446,0.14822017022288492,0.025461981574608217
69.33867735470942,2683.312261887638,478.8752105257691,2682.6374308689674,478.7592915950568,0.6748310186708295,0.11591893071226878
69.73947895791584,2735.563665286788,487.7788177350344,2734.9839035928167,487.67923011219096,0.5797616939712498,0.09958762284344402
70.14028056112225,2788.7199753202785,496.8378594293285,2788.3535234567294,496.7749161133615,0.36645186354917314,0.06294331596700431
70.54108216432866,2843.556826246114,506.18556516724703,2842.766284192644,506.049779307109,0.7905420534698351,0.1357858601380144
70.94188376753507,2898.393677171951,515.533270905166,2898.242562434663,515.5073150998417,0.15111473728802594,0.025955805324315406
71.34268537074149,2955.5504352780163,525.2794387326608,2954.8031375929677,525.151088005638,0.7472976850485793,0.12835072702273465
71.7434869739479,3013.1006279351122,535.093182002247,3012.4692011960474,534.984733249111,0.6314267390648638,0.10844875313603097
72.14428857715431,3071.6759431894147,545.0829876214415,3071.2623575685957,545.0119568817153,0.4135856208190489,0.07103073972621132
72.54509018036072,3132.073698616524,555.3857929732717,3131.2046317758413,555.2365371447751,0.8690668406825353,0.14925582849662078
72.94589178356713,3192.4714540436353,565.6885983251024,3192.3184707655596,565.6623246654204,0.15298327807568057,0.026273659681919526
73.34669338677355,3255.4541959058606,576.4353440624643,3254.626765044611,576.2932461756732,0.8274308612494679,0.14209788679113444
73.74749498997996,3318.8403749573786,587.2513752935216,3318.1528591536253,587.133306309609,0.6875158037532856,0.11806898391262166
74.14829659318637,3383.3869675296655,598.2666830774081,3382.920552406924,598.186587730308,0.4664151227416369,0.08009534710004118
74.54909819639279,3449.909399340014,609.6212995863813,3448.9541075808006,609.4572526205221,0.9552917592131962,0.1640469658591428
74.9498997995992,3516.4318311503594,620.9759160953541,3516.278252261742,620.9495429139935,0.15357888861717583,0.02637318136066824
75.35070140280561,3585.834233486231,632.8250820980833,3584.918202555356,632.6677843632419,0.9160309308749675,0.15729773484133602
75.75150300601203,3655.648060182891,644.7448980284918,3654.899674759354,644.6163885423243,0.7483854235370018,0.12850948616744517
76.15230460921843,3726.7744873531774,656.8901035028124,3726.2488861773077,656.7998529864517,0.5256011758697241,0.09025051636069747
76.55310621242485,3800.042525822544,669.403049811938,3798.9925646409083,669.2227628257457,1.0499611816358083,0.1802869861923
76.95390781563127,3873.3105642919113,681.9159961210636,3873.157950068442,681.8897910526302,0.15261422346929976,0.026205068433341694
77.35470941883767,3949.7868012868867,694.9798047410854,3948.772820460476,694.8057029819659,1.013980826410716,0.17410175911959413
77.75551102204409,4026.6799228360405,708.1151943393598,4025.865504841283,707.9753584714389,0.8144179947576049,0.13983586792096503
78.15631262525051,4105.056763213084,721.5053344783065,4104.4648841593635,721.4037120760653,0.5918790537207315,0.10162240224121888
78.55711422845691,4185.754292013235,735.2939305911245,4184.6004017428295,735.0958148420459,1.1538902704050997,0.1981157490786245
78.95791583166333,4266.451820813389,749.0825267039432,4266.302065073785,749.0568146112021,0.14975573960327893,0.025712092741173365
79.35871743486975,4350.72272879759,763.4846379764246,4349.6004743525755,763.2919609218059,1.1222544450147325,0.19267705461868445
79.75951903807615,4435.412860038017,777.9587258877484,4434.526836781937,777.8066074593439,0.8860232560800796,0.15211842840449208
80.16032064128257,4521.779034273331,792.7205635725675,4521.112967568754,792.6062122283917,0.6660667045762239,0.11435134417581594
80.56112224448898,4610.659273000967,807.9140259176287,4609.391301421838,807.6963395253142,1.2679715791291528,0.2176863923144765
80.96192384769539,4699.539511728602,823.1074882626895,4699.394894549525,823.0826602810013,0.1446171790767039,0.024827981688190448
81.3627254509018,4792.3993820172345,838.9841653687852,4791.157456104738,838.7709574559656,1.2419259124962991,0.21320791281959828
81.76352705410822,4885.677003685199,854.9325611514535,4884.71336389037,854.7671287349534,0.9636397948297599,0.16543241650003893
82.16432865731463,4980.8467393268575,871.2057801460447,4980.097665478483,871.0771867189674,0.7490738483747919,0.12859342707736232
82.56513026052104,5078.739273125788,887.9464276651117,5077.346090870995,887.7072610974924,1.3931822547929187,0.23916656761934973
82.96593186372746,5176.631806924719,904.6870751841789,5176.495054729801,904.6635990311235,0.1367521949177899,0.023476153055412396
83.36673346693387,5278.955870828591,922.1884686714637,5277.581691048405,921.952571100258,1.374179780185841,0.2358975712057827
83.76753507014028,5381.691606928009,939.7605325492395,5380.643870361342,939.5806742577565,1.047736566666572,0.1798582914830149
84.1683366733467,5486.562113056169,957.6990542551126,5485.720200999229,957.5545320442781,0.8419120569406005,0.14452221083456607
84.5691382765531,5594.380634938304,976.1436367712146,5592.850043045099,975.880896982799,1.5305918932053828,0.2627397884156153
84.96993987975952,5702.199156820444,994.5882192873172,5702.073510808749,994.5666510031474,0.12564601169469825,0.02156828416980261
85.37074148296594,5814.951833353434,1013.8797821484025,5813.431511107805,1013.6188120099742,1.5203222456293588,0.26097013842820616
85.77154308617234,5928.104576479733,1033.2400190915125,5926.965762068088,1033.0445371083797,1.1388144116444892,0.19548198313282228
86.17234468937876,6043.664500454194,1053.0134534920292,6042.718794535708,1052.851122846188,0.9457059184860555,0.1623306458411662
86.57314629258518,6162.415338576215,1073.3346147546886,6160.733967475228,1073.0460078558517,1.6813711009863255,0.28860689883686064
86.97394789579158,6281.1661766982315,1093.6557760173473,6281.055470702669,1093.6367733233592,0.11070599556296656,0.019002693988113606
87.374749498998,6405.410160705171,1114.9198229619076,6403.728367199877,1114.6311502482142,1.6817935052940811,0.2886727136933587
87.77555110220442,6530.036021164002,1136.2494181089528,6528.798613596922,1136.0370229576527,1.237407567079572,0.21239515130014297
88.17635270541082,6657.374767191901,1158.0446625785967,6656.313061765425,1157.862429380013,1.0617054264757826,0.1822331985836172
88.57715430861724,6788.166276671351,1180.43255164064,6786.319475819723,1180.1155639616702,1.8468008516274494,0.316987678969781
88.97795591182366,6918.957786150801,1202.8204407026835,6918.866535126231,1202.80477818336,0.09125102457073808,0.015662519323541346
89.37875751503006,7055.864062467032,1226.2578663114773,7054.003881120022,1225.9385885926174,1.860181347010439,0.31927771885989387
89.77955911823648,7193.126224683822,1249.7563760579133,7191.782139564533,1249.525680622928,1.3440851192890477,0.23069543498536405
90.1803607214429,7333.444222017147,1273.7793771023469,7332.252922354066,1273.5749089029905,1.1912996630808266,0.20446819935636995
90.5811623246493,7477.497128937341,1298.4434230665538,7475.468846295197,1298.0953004790906,2.0282826421434947,0.3481225874631946
90.98196392785572,7621.55003585754,1323.1074690307619,7621.483536414372,1323.0960553825946,0.06649944316814071,0.01141364816726309
91.38276553106213,7772.408913886667,1348.9396409857993,7770.35167779524,1348.5865555238115,2.057236091426603,0.3530854619878028
91.78356713426854,7923.588492125108,1374.8268555267914,7922.12903971488,1374.5763688331085,1.4594524102285504,0.25048669368288756
92.18436873747495,8078.2085096798755,1401.3045500605565,8076.87247768788,1401.0752496116172,1.3360319919956964,0.22930044893928425
92.58517034068136,8236.86730382336,1428.4754167597487,8234.639954222983,1428.093142092507,2.2273496003763285,0.3822746672417452
92.98597194388778,8395.52609796685,1455.6462834589418,8395.49054245554,1455.6401810642167,0.035555511309212307,0.00610239472507601
93.3867735470942,8561.75937062851,1484.1171286851193,8559.48448357887,1483.7267017240972,2.2748870496398013,0.3904269610220581
93.7875751503006,8728.26736530896,1512.6351233915489,8726.683212960186,1512.3632441591913,1.5841523487742961,0.27187923235760536
94.18837675350701,8898.646979328028,1541.8175778468435,8897.149362463613,1541.5605537447982,1.4976168644152494,0.2570241020453068
