year,v_exponential,v_logistic,diff_exp_log
187.62541806020067,2.2546229541200908e-08,0.0,2.2546229541200908e-08
188.62876254180603,1.585832976147447e-08,0.0,1.585832976147447e-08
189.63210702341138,1.1087792868710657e-08,0.0,1.1087792868710657e-08
190.63545150501673,7.687261257810121e-09,0.0,7.687261257810121e-09
191.63879598662209,5.292904156584438e-09,0.0,5.292904156584438e-09
192.6421404682274,3.6204653796563914e-09,0.0,3.6204653796563914e-09
193.64548494983276,2.4541126545874435e-09,0.0,2.4541126545874435e-09
194.64882943143812,1.6518490671071666e-09,0.0,1.6518490671071666e-09
195.65217391304347,1.103826445507218e-09,0.0,1.103826445507218e-09
196.65551839464882,7.30441899567299e-10,0.0,7.30441899567299e-10
197.65886287625418,4.79943229889661e-10,0.0,4.79943229889661e-10
198.66220735785953,3.128322587791807e-10,0.0,3.128322587791807e-10
199.66555183946488,2.0176837078189076e-10,0.0,2.0176837078189076e-10
200.66889632107024,1.2921641491671527e-10,0.0,1.2921641491671527e-10
201.6722408026756,8.201841199546601e-11,0.0,8.201841199546601e-11
202.67558528428094,5.147038878207006e-11,0.0,5.147038878207006e-11
203.6789297658863,3.207513728480782e-11,0.0,3.207513728480782e-11
204.68227424749165,1.9790643111621952e-11,0.0,1.9790643111621952e-11
205.685618729097,1.2061438166531046e-11,0.0,1.2061438166531046e-11
206.68896321070235,7.301181993784383e-12,0.0,7.301181993784383e-12
207.69230769230768,4.3706662726022775e-12,0.0,4.3706662726022775e-12
208.69565217391303,2.5816848473962216e-12,0.0,2.5816848473962216e-12
209.69899665551839,1.5151774049395098e-12,0.0,1.5151774049395098e-12
210.70234113712374,8.781731961934596e-13,0.0,8.781731961934596e-13
211.7056856187291,5.016529995695716e-13,0.0,5.016529995695716e-13
212.70903010033445,2.8487579430809704e-13,0.0,2.8487579430809704e-13
213.7123745819398,1.594999928914551e-13,0.0,1.594999928914551e-13
214.71571906354515,8.791605721117035e-14,0.0,8.791605721117035e-14
215.7190635451505,4.819820343376043e-14,0.0,4.819820343376043e-14
216.72240802675586,2.6005793589861308e-14,0.0,2.6005793589861308e-14
217.7257525083612,1.3805928750904577e-14,0.0,1.3805928750904577e-14
218.72909698996656,7.284756738293896e-15,0.0,7.284756738293896e-15
219.73244147157192,3.777853054348596e-15,0.0,3.777853054348596e-15
220.73578595317727,1.9267010959362715e-15,0.0,1.9267010959362715e-15
221.7391304347826,9.758297312426038e-16,0.0,9.758297312426038e-16
222.74247491638795,4.850119505693806e-16,0.0,4.850119505693806e-16
223.7458193979933,2.3697034281269526e-16,0.0,2.3697034281269526e-16
224.74916387959865,1.148647505846461e-16,0.0,1.148647505846461e-16
225.752508361204,5.454574806886336e-17,0.0,5.454574806886336e-17
226.75585284280936,2.545526616278064e-17,0.0,2.545526616278064e-17
227.7591973244147,1.1771026231911533e-17,0.0,1.1771026231911533e-17
228.76254180602007,5.3224079953227214e-18,0.0,5.3224079953227214e-18
229.76588628762542,2.3648200033217567e-18,0.0,2.3648200033217567e-18
230.76923076923077,1.039595975301592e-18,0.0,1.039595975301592e-18
231.77257525083613,4.459267479885851e-19,0.0,4.459267479885851e-19
232.77591973244148,1.8797898969769411e-19,0.0,1.8797898969769411e-19
233.77926421404683,7.826212395535782e-20,0.0,7.826212395535782e-20
234.7826086956522,3.1716459091588284e-20,0.0,3.1716459091588284e-20
235.7859531772575,1.2636941701162994e-20,0.0,1.2636941701162994e-20
236.78929765886286,4.9619093868953584e-21,0.0,4.9619093868953584e-21
237.79264214046822,1.8913320045666045e-21,0.0,1.8913320045666045e-21
238.79598662207357,7.093360063602157e-22,0.0,7.093360063602157e-22
239.79933110367892,2.614775835540589e-22,0.0,2.614775835540589e-22
240.80267558528428,9.32800814181896e-23,0.0,9.32800814181896e-23
241.80602006688963,3.278389555081598e-23,0.0,3.278389555081598e-23
242.80936454849498,1.1288290413452482e-23,0.0,1.1288290413452482e-23
243.81270903010034,3.748314089335128e-24,0.0,3.748314089335128e-24
244.8160535117057,1.22852455189034e-24,0.0,1.22852455189034e-24
245.81939799331104,3.9293103010595383e-25,0.0,3.9293103010595383e-25
246.8227424749164,1.2070567493053342e-25,0.0,1.2070567493053342e-25
247.82608695652175,3.669866215512975e-26,0.0,3.669866215512975e-26
248.8294314381271,1.0835867801558067e-26,0.0,1.0835867801558067e-26
249.83277591973243,3.0585637168489067e-27,0.0,3.0585637168489067e-27
250.83612040133778,8.576337581684242e-28,0.0,8.576337581684242e-28
251.83946488294313,2.321711316253802e-28,0.0,2.321711316253802e-28
252.8428093645485,5.975555389344388e-29,0.0,5.975555389344388e-29
253.84615384615384,1.5355953859863576e-29,0.0,1.5355953859863576e-29
254.8494983277592,3.782112818078663e-30,0.0,3.782112818078663e-30
255.85284280936455,8.79958273044424e-31,0.0,8.79958273044424e-31
256.8561872909699,2.05810110942612e-31,0.0,2.05810110942612e-31
257.8595317725752,4.5721487709405426e-32,0.0,4.5721487709405426e-32
258.8628762541806,9.55012195956629e-33,0.0,9.55012195956629e-33
259.86622073578593,2.0116084388694393e-33,0.0,2.0116084388694393e-33
260.8695652173913,3.991619636023866e-34,0.0,3.991619636023866e-34
261.87290969899664,7.427920284086733e-35,0.0,7.427920284086733e-35
262.876254180602,1.3923403538790788e-35,0.0,1.3923403538790788e-35
263.87959866220734,2.4404900292701633e-36,0.0,2.4404900292701633e-36
264.8829431438127,4.0026532856539305e-37,0.0,4.0026532856539305e-37
265.88628762541805,6.601023647150892e-38,0.0,6.601023647150892e-38
266.88963210702343,1.0091169471394359e-38,0.0,1.0091169471394359e-38
267.89297658862876,1.4410125149086343e-39,0.0,1.4410125149086343e-39
268.89632107023414,2.0636880756347514e-40,0.0,2.0636880756347514e-40
269.89966555183946,2.7113827775894957e-41,0.0,2.7113827775894957e-41
270.90301003344484,3.3245371798206864e-42,0.0,3.3245371798206864e-42
271.90635451505017,4.0726826765532424e-43,0.0,4.0726826765532424e-43
272.9096989966555,4.520702038480603e-44,0.0,4.520702038480603e-44
273.9130434782609,4.68401089680768e-45,0.0,4.68401089680768e-45
274.9163879598662,4.823155106300758e-46,0.0,4.823155106300758e-46
275.9197324414716,4.432733307823333e-47,0.0,4.432733307823333e-47
276.9230769230769,3.809832973180465e-48,0.0,3.809832973180465e-48
277.9264214046823,3.230252064215524e-49,0.0,3.230252064215524e-49
278.9297658862876,2.399573996926573e-50,0.0,2.399573996926573e-50
279.933110367893,1.674021354892216e-51,0.0,1.674021354892216e-51
280.9364548494983,1.1404028799477649e-52,0.0,1.1404028799477649e-52
281.9397993311037,6.650325683218535e-54,0.0,6.650325683218535e-54
282.943143812709,3.670115794120577e-55,0.0,3.670115794120577e-55
283.9464882943144,1.9501968552095923e-56,0.0,1.9501968552095923e-56
284.94983277591973,8.612198120820064e-58,0.0,8.612198120820064e-58
285.95317725752506,3.645071253912134e-59,0.0,3.645071253912134e-59
286.95652173913044,1.4567574871061452e-60,0.0,1.4567574871061452e-60
287.95986622073576,4.655184627236917e-62,0.0,4.655184627236917e-62
288.96321070234114,1.4548203637052202e-63,0.0,1.4548203637052202e-63
289.96655518394647,4.177293487647927e-65,0.0,4.177293487647927e-65
290.96989966555185,9.105915257726186e-67,0.0,9.105915257726186e-67
291.9732441471572,2.0038645317330068e-68,0.0,2.0038645317330068e-68
292.97658862876256,3.896588904306642e-70,0.0,3.896588904306642e-70
293.9799331103679,5.350977917281375e-72,0.0,5.350977917281375e-72
294.98327759197326,7.801563450116658e-74,0.0,7.801563450116658e-74
295.9866220735786,9.492182565218139e-76,0.0,9.492182565218139e-76
296.98996655518397,7.33533767046141e-78,0.0,7.33533767046141e-78
297.9933110367893,6.535018779638086e-80,0.0,6.535018779638086e-80
298.9966555183947,4.451763367035252e-82,0.0,4.451763367035252e-82
300.0,1.6294426552759989e-84,0.0,1.6294426552759989e-84
